mains,oven,refrigerator,dishwaser,kitchen_outlets,kitchen_outlets,kitchen_outlets,kitchen_outlets,lighting,lighting,lighting,washer,microwave,bathroom_gfi,electric_heat,stove,dryer
381.6,0,193,0,23,21,1,0,81,0,1,0,4,1,0,0,0
378.43,0,196,0,21,20,1,0,81,0,2,0,4,1,0,0,0
377.95,0,193,0,21,21,1,0,81,0,1,0,4,1,0,0,0
381.18,0,191,0,26,20,1,0,82,0,1,0,4,1,0,0,0
375.07,0,191,0,21,21,1,0,81,0,2,0,4,1,0,0,0
376.52,0,189,0,21,23,1,0,82,0,2,0,4,1,0,0,0
378.15,0,189,0,21,23,1,0,82,0,2,0,4,1,0,0,0
376.04,0,190,0,21,23,1,0,81,0,2,0,4,1,0,0,0
374.18,0,189,0,21,23,1,0,81,0,1,0,4,1,0,0,0
1978.7,0,192,0,22,20,2,2,80,0,2,0,1591,13,7,6,0
373.63,0,189,0,23,21,1,0,81,0,2,0,4,1,0,0,0
370.03,0,187,0,23,20,1,0,81,0,1,0,4,1,0,0,0
370.54,0,186,0,21,20,1,0,81,0,2,0,4,1,0,0,0
369.45,0,187,0,21,20,1,0,81,0,2,0,4,1,0,0,0
368.33,0,186,0,21,20,1,0,81,0,1,0,4,1,0,0,0
193.6,0,6,0,20,21,1,0,80,0,2,0,4,1,0,0,0
195.62,0,6,0,21,21,1,0,80,0,1,0,4,1,0,0,0
194.31,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
193.74,0,6,0,20,20,1,0,81,0,1,0,4,1,0,0,0
197.72,0,6,0,25,20,1,0,81,0,1,0,4,1,0,0,0
195.11,0,6,0,22,21,1,0,81,0,2,0,4,1,0,0,0
195.52,0,6,0,22,21,1,0,81,0,1,0,4,1,0,0,0
1780.5,0,7,0,23,21,1,2,80,0,2,0,1567,13,7,6,0
196.01,0,6,0,19,21,1,0,81,0,1,0,4,1,0,0,0
195.22,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
197.09,0,6,0,22,21,1,0,81,0,2,0,4,1,0,0,0
1735.4,0,6,0,21,21,1,1,80,0,2,0,1531,12,7,6,0
222.36,0,6,0,21,21,1,0,81,0,2,0,37,1,0,0,0
198.31,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
195.53,0,7,0,24,21,1,0,81,0,2,0,4,1,0,0,0
195.74,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
196.84,0,7,0,23,21,1,0,81,0,2,0,4,1,0,0,0
196.91,0,6,0,23,21,1,0,81,0,1,0,4,1,0,0,0
194.43,0,7,0,21,21,1,0,80,0,2,0,4,1,0,0,0
194.78,0,7,0,21,21,1,0,81,0,2,0,4,1,0,0,0
196.9,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
194.79,0,7,0,19,21,1,0,81,0,1,0,4,1,0,0,0
195.53,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
195.61,0,6,0,23,21,1,0,81,0,1,0,4,1,0,0,0
194.88,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
194.98,0,7,0,26,21,1,0,81,0,1,0,4,1,0,0,0
198.14,0,6,0,24,21,1,0,81,0,2,0,4,1,0,0,0
195.41,0,6,0,21,21,1,0,81,0,1,0,4,1,0,0,0
195.08,0,6,0,19,21,1,0,80,0,2,0,4,1,0,0,0
196.32,0,7,0,20,21,1,0,81,0,1,0,4,1,0,0,0
197.64,0,6,0,22,21,1,0,81,0,1,0,4,1,0,0,0
195.25,0,6,0,19,21,1,0,81,0,1,0,4,1,0,0,0
197.61,0,7,0,22,21,1,0,81,0,1,0,4,1,0,0,0
195.15,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
194.35,0,7,0,21,21,1,0,81,0,1,0,4,1,0,0,0
198.35,0,6,0,23,21,1,0,81,0,1,0,4,1,0,0,0
197.33,0,6,0,20,21,1,0,81,0,1,0,4,1,0,0,0
196.1,0,6,0,21,21,1,0,81,0,1,0,4,1,0,0,0
198.55,0,6,0,20,24,1,0,81,0,1,0,4,1,0,0,0
200.66,0,6,0,22,24,1,0,81,0,1,0,4,1,0,0,0
388.81,0,201,0,20,23,1,0,81,0,1,0,4,1,0,0,0
387.24,0,198,0,21,23,1,0,81,0,2,0,4,1,0,0,0
381.34,0,196,0,23,21,1,0,81,0,2,0,4,1,0,0,0
381.11,0,194,0,22,21,1,0,81,0,1,0,4,1,0,0,0
379.46,0,196,0,21,21,1,0,82,0,1,0,4,1,0,0,0
279.73,0,191,0,21,21,1,0,2,0,1,0,4,1,0,0,0
277.75,0,191,0,21,21,1,0,2,0,1,0,4,1,0,0,0
275.49,0,191,0,20,20,1,0,2,0,2,0,4,1,0,0,0
277.09,0,192,0,21,21,1,0,2,0,1,0,4,1,0,0,0
273.14,0,187,0,21,20,1,0,2,0,1,0,4,1,0,0,0
273.6,0,188,0,21,21,1,0,2,0,2,0,4,1,0,0,0
275.17,0,186,0,24,21,1,0,2,0,2,0,4,1,0,0,0
95.96,0,7,0,20,22,1,0,1,0,1,0,4,1,0,0,0
96.05,0,6,0,20,21,1,0,1,0,2,0,4,1,0,0,0
97,0,6,0,20,22,1,0,1,0,1,0,4,1,0,0,0
95.69,0,6,0,21,21,1,0,1,0,1,0,4,1,0,0,0
96.34,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
101.34,0,6,0,23,21,1,0,1,0,1,0,4,1,0,0,0
95.44,0,7,0,23,21,1,0,2,0,1,0,4,1,0,0,0
95.5,0,7,0,20,21,1,0,1,0,1,0,4,1,0,0,0
98.08,0,7,0,22,21,1,0,2,0,1,0,4,1,0,0,0
95.74,0,7,0,20,21,1,0,1,0,1,0,4,1,0,0,0
96.34,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.5,0,6,0,22,21,1,0,2,0,1,0,4,0,0,0,0
95.9,0,6,0,21,21,1,0,2,0,1,0,4,1,0,0,0
95.9,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
96.98,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
95.6,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
95.4,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
97.88,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.72,0,6,0,22,21,1,0,2,0,1,0,4,1,0,0,0
96.08,0,6,0,22,21,1,0,1,0,1,0,4,1,0,0,0
95.99,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.41,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
95.09,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
98.53,0,7,0,23,21,1,0,2,0,1,0,4,1,0,0,0
94.95,0,6,0,22,21,1,0,2,0,1,0,4,1,0,0,0
94.4,0,6,0,27,21,1,0,1,0,1,0,4,1,0,0,0
95.94,0,7,0,20,21,1,0,1,0,1,0,4,1,0,0,0
94.37,0,6,0,20,21,1,0,1,0,2,0,4,1,0,0,0
95.05,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.04,0,7,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.49,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
95.58,0,6,0,21,21,1,0,2,0,1,0,4,1,0,0,0
291.02,0,204,0,21,23,1,0,2,0,2,0,4,1,0,0,0
284.76,0,196,0,21,23,1,0,2,0,1,0,4,1,0,0,0
282.53,0,197,0,21,23,1,0,2,0,1,0,4,1,0,0,0
281.12,0,193,0,21,23,1,0,2,0,1,0,4,1,0,0,0
275.85,0,193,0,21,20,1,0,2,0,1,0,4,1,0,0,0
275.5,0,191,0,21,20,1,0,2,0,1,0,4,1,0,0,0
273.96,0,193,0,22,20,1,0,2,0,1,0,4,1,0,0,0
272.55,0,187,0,21,20,1,0,2,0,1,0,4,1,0,0,0
272.14,0,185,0,21,20,1,0,2,0,1,0,4,1,0,0,0
271.05,0,186,0,21,20,1,0,2,0,1,0,4,1,0,0,0
269.38,0,186,0,23,20,1,0,2,0,2,0,4,1,0,0,0
94.97,0,7,0,20,21,1,0,1,0,1,0,4,1,0,0,0
99.17,0,6,0,20,21,2,0,1,0,1,0,4,1,0,0,0
96.21,0,6,0,21,21,1,0,2,0,1,0,4,1,0,0,0
95.91,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.62,0,6,0,19,21,1,0,2,0,1,0,4,1,0,0,0
95.64,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
94.98,0,7,0,20,21,1,0,2,0,1,0,4,1,0,0,0
97.24,0,7,0,23,21,1,0,1,0,1,0,4,1,0,0,0
95.71,0,6,0,22,21,1,0,2,0,1,0,4,1,0,0,0
95.03,0,7,0,21,21,1,0,2,0,1,0,4,1,0,0,0
100.59,0,6,0,23,21,1,0,1,0,1,0,4,1,0,0,0
96.64,0,7,0,21,21,1,0,1,0,1,0,4,1,0,0,0
95.72,0,7,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.68,0,7,0,21,21,1,0,1,0,1,0,4,1,0,0,0
99.2,0,6,0,25,21,1,0,2,0,1,0,4,1,0,0,0
98.73,0,6,0,22,21,1,0,1,0,1,0,4,1,0,0,0
99.11,0,7,0,22,21,1,0,2,0,1,0,4,1,0,0,0
101.38,0,6,0,25,21,1,0,2,0,1,0,4,1,0,0,0
99.55,0,6,0,24,21,1,0,1,0,1,0,4,1,0,0,0
100.09,0,7,0,21,21,1,0,2,0,1,0,4,1,0,0,0
103.99,0,7,0,24,21,1,0,1,0,1,0,4,1,0,0,0
100.82,0,6,0,22,21,1,0,1,0,1,0,4,1,0,0,0
100.34,0,6,0,23,21,1,0,2,0,1,0,4,1,0,0,0
99.81,0,6,0,21,21,1,0,2,0,2,0,4,1,0,0,0
100.27,0,7,0,22,21,1,0,1,0,1,0,4,1,0,0,0
96.67,0,6,0,19,21,1,0,1,0,2,0,4,1,0,0,0
100.14,0,7,0,23,21,1,0,1,0,1,0,4,1,0,0,0
95.93,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
96.99,0,7,0,20,21,2,0,1,0,1,0,4,1,0,0,0
96.63,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
96.53,0,6,0,20,21,1,0,2,0,1,0,4,1,0,0,0
290.97,0,206,0,20,23,1,0,2,0,1,0,4,1,0,0,0
286.03,0,198,0,21,23,1,0,2,0,1,0,4,1,0,0,0
283.61,0,198,0,21,23,1,0,2,0,1,0,4,1,0,0,0
282.38,0,197,0,21,23,1,0,2,0,1,0,4,1,0,0,0
280.31,0,192,0,24,20,1,0,2,0,1,0,4,1,0,0,0
275.8,0,192,0,22,21,1,0,2,0,1,0,4,1,0,0,0
275.31,0,191,0,21,20,1,0,2,0,1,0,4,1,0,0,0
274.3,0,191,0,21,20,1,0,2,0,2,0,4,1,0,0,0
272.18,0,187,0,23,20,1,0,2,0,1,0,4,1,0,0,0
271.4,0,186,0,23,20,1,0,2,0,1,0,4,1,0,0,0
275.44,0,186,0,27,20,1,0,2,0,1,0,4,1,0,0,0
99.98,0,6,0,22,21,1,0,2,0,1,0,4,1,0,0,0
100.87,0,7,0,22,21,1,0,2,0,1,0,4,1,0,0,0
102.78,0,6,0,24,21,1,0,2,0,1,0,4,1,0,0,0
101.09,0,7,0,24,21,1,0,1,0,1,0,4,1,0,0,0
100.64,0,6,0,25,21,1,0,1,0,1,0,4,1,0,0,0
99.85,0,6,0,21,21,1,0,2,0,1,0,4,1,0,0,0
100.29,0,6,0,24,21,1,0,1,0,1,0,4,1,0,0,0
101.49,0,7,0,21,21,1,0,2,0,1,0,4,1,0,0,0
99.71,0,7,0,23,21,1,0,2,0,1,0,4,1,0,0,0
100.76,0,6,0,24,21,1,0,2,0,1,0,4,1,0,0,0
102.1,0,6,0,23,21,1,0,2,0,1,0,4,1,0,0,0
97.7,0,6,0,20,21,1,0,1,0,1,0,4,1,0,0,0
95.59,0,7,0,20,21,1,0,2,0,1,0,4,1,0,0,0
3266.6,0,8,0,23,21,2,1535,3,9,3,0,1604,20,10,8,5
1650.3,0,8,0,23,21,3,1533,3,6,2,0,9,6,1,0,0
98.87,0,6,0,22,21,1,0,1,0,1,0,4,1,0,0,0
1644.3,0,8,0,23,21,3,1530,3,6,2,0,9,6,1,0,0
101.33,0,6,0,24,21,1,0,1,0,1,0,4,1,0,0,0
98.45,0,6,0,24,21,1,0,2,0,1,0,4,1,0,0,0
321.44,0,235,0,24,20,1,0,2,0,1,0,4,1,0,0,0
287.5,0,199,0,23,20,1,0,2,0,1,0,4,1,0,0,0
285.67,0,200,0,26,20,1,0,2,0,1,0,4,1,0,0,0
283.33,0,199,0,23,20,1,0,2,0,1,0,4,1,0,0,0
281.62,0,194,0,23,21,1,0,2,0,1,0,4,1,0,0,0
282.34,0,195,0,25,21,1,0,2,0,2,0,4,1,0,0,0
278.32,0,193,0,24,20,1,0,2,0,1,0,4,1,0,0,0
275.7,0,188,0,25,20,1,0,2,0,1,0,4,1,0,0,0
276.64,0,189,0,23,20,1,0,2,0,1,0,4,1,0,0,0
273.55,0,187,0,24,20,1,0,2,0,1,0,4,1,0,0,0
275.53,0,191,0,23,21,1,0,3,0,1,0,4,1,0,0,0
278.36,0,190,0,23,22,1,0,2,0,1,0,4,1,0,0,0
342.05,0,185,0,26,70,1,0,2,0,1,0,4,1,0,0,0
307.58,0,185,0,25,49,1,0,2,0,2,0,4,1,0,0,0
307.09,0,181,0,23,46,1,0,2,0,1,0,4,1,0,0,0
143.68,0,7,0,25,52,1,0,2,0,1,0,4,1,0,0,0
137.77,0,6,0,22,52,1,0,1,0,1,0,4,0,0,0,0
141.49,0,6,0,26,48,1,0,1,0,1,0,4,1,0,0,0
136.78,0,7,0,22,46,2,0,1,0,1,0,4,1,0,0,0
141.97,0,6,0,22,48,1,0,1,0,2,0,4,1,0,0,0
139.06,0,7,0,25,49,1,0,1,0,1,0,4,1,0,0,0
134.94,0,7,0,24,45,1,0,1,0,1,0,4,1,0,0,0
140.39,0,7,0,22,46,1,0,2,0,1,0,4,1,0,0,0
134.82,0,7,0,23,48,1,0,1,0,1,0,4,1,0,0,0
132.92,0,6,0,22,45,1,0,1,0,1,0,4,1,0,0,0
135.4,0,6,0,22,45,1,0,1,0,1,0,4,1,0,0,0
134.68,0,6,0,22,45,1,0,1,0,1,0,4,1,0,0,0
136.22,0,6,0,24,49,1,0,1,0,1,0,4,1,0,0,0
134.58,0,6,0,22,48,2,0,1,0,1,0,4,1,0,0,0
135.57,0,6,0,25,48,1,0,1,0,1,0,4,1,0,0,0
133.28,0,7,0,22,43,1,0,1,0,1,0,4,1,0,0,0
133.66,0,6,0,22,47,1,0,1,0,1,0,4,1,0,0,0
138.8,0,6,0,26,49,1,0,1,0,1,0,4,1,0,0,0
136.06,0,7,0,22,48,1,0,1,0,1,0,4,1,0,0,0
132.97,0,6,0,23,46,1,0,1,0,1,0,4,1,0,0,0
139.41,0,7,0,22,46,1,0,1,0,1,0,4,1,0,0,0
135.8,0,7,0,24,44,1,0,1,0,1,0,4,1,0,0,0
138.91,0,6,0,23,57,1,0,2,0,1,0,4,0,0,0,0
137.58,0,7,0,27,45,1,0,2,0,1,0,4,1,0,0,0
136.22,0,6,0,22,50,1,0,1,0,1,0,4,1,0,0,0
137.04,0,6,0,24,45,1,0,1,0,1,0,4,1,0,0,0
267.38,0,6,0,24,48,1,0,1,56,36,0,4,1,0,0,0
275.23,0,6,0,23,50,1,0,2,61,43,0,4,1,0,0,0
294.33,0,6,0,25,49,1,0,1,66,47,0,4,1,0,0,0
293.43,0,6,0,26,51,1,0,1,67,45,0,5,1,0,0,0
288.78,0,7,0,26,52,1,0,1,66,44,0,5,1,0,0,0
290.49,0,6,0,22,53,1,0,1,66,44,0,4,1,0,0,0
296.66,0,6,0,26,53,1,0,2,66,45,0,4,1,0,0,0
293.47,0,6,0,22,54,1,0,1,66,45,0,4,1,0,0,0
287.69,0,7,0,23,45,2,0,1,65,46,0,4,1,0,0,0
325.29,0,6,0,24,48,1,0,1,66,46,0,38,1,0,0,0
1867.9,0,7,0,24,51,1,2,2,65,46,0,1564,13,7,6,0
2008.7,0,203,1,22,47,1,2,3,66,46,0,1519,13,7,6,0
470.56,0,200,0,23,50,1,0,2,66,47,0,4,1,0,0,0
459.32,0,195,0,23,43,1,0,2,66,47,0,5,1,0,0,0
464.17,0,196,0,24,49,1,0,2,66,47,0,5,1,0,0,0
465.28,0,193,0,27,47,1,0,2,66,47,0,4,1,0,0,0
469.77,0,193,0,24,54,1,0,2,66,47,0,4,1,0,0,0
412.34,0,188,0,23,22,1,0,2,66,47,0,4,1,0,0,0
411.11,0,190,0,23,22,1,0,2,66,46,0,4,1,0,0,0
409.92,0,189,0,21,22,1,0,2,66,46,0,4,1,0,0,0
406.07,0,187,0,22,22,1,0,2,66,46,0,4,1,0,0,0
405.18,0,183,0,20,21,1,0,2,66,46,0,4,1,0,0,0
408.72,0,184,0,20,24,1,0,2,66,45,0,4,1,0,0,0
406.66,0,183,0,20,25,1,0,2,66,45,0,5,1,0,0,0
241.04,0,7,0,20,25,1,0,2,66,45,0,4,1,0,0,0
240.12,0,6,0,23,25,1,0,2,66,45,0,5,1,0,0,0
237.9,0,6,0,22,22,1,0,2,66,45,0,4,1,0,0,0
237.61,0,6,0,20,22,1,0,2,66,45,0,5,1,0,0,0
240.28,0,7,0,22,22,2,0,2,66,45,0,4,1,0,0,0
237.82,0,6,0,20,23,1,0,2,66,45,0,4,1,0,0,0
237.54,0,7,0,20,22,1,0,2,66,45,0,5,1,0,0,0
240.03,0,7,0,19,22,1,0,1,65,45,0,5,1,0,0,0
236.02,0,6,0,19,23,2,0,2,65,45,0,5,1,0,0,0
237.42,0,6,0,19,23,1,0,1,65,45,0,4,1,0,0,0
242.54,0,6,0,20,22,1,0,1,65,45,0,4,1,0,0,0
241.61,0,6,0,23,22,1,0,1,65,45,0,4,1,0,0,0
238.26,0,7,0,20,22,1,0,2,65,45,0,4,1,0,0,0
238.07,0,7,0,20,23,1,0,1,65,45,0,5,1,0,0,0
238.53,0,7,0,22,23,1,0,1,65,45,0,4,1,0,0,0
237.13,0,7,0,20,22,1,0,2,65,45,0,5,1,0,0,0
238.29,0,6,0,19,22,1,0,2,65,45,0,4,1,0,0,0
237.5,0,6,0,19,22,1,0,1,65,45,0,5,1,0,0,0
236.91,0,7,0,20,22,1,0,1,65,45,0,4,1,0,0,0
236.03,0,7,0,22,22,1,0,2,65,45,0,4,1,0,0,0
241.25,0,6,0,25,22,1,0,1,65,45,0,4,1,0,0,0
235.63,0,6,0,22,22,1,0,2,65,45,0,4,1,0,0,0
288.94,0,6,0,21,49,1,0,1,65,45,0,5,1,0,0,0
308.3,0,6,0,23,65,1,0,1,65,45,0,4,1,0,0,0
313.61,0,6,0,20,70,1,0,1,65,45,0,4,1,0,0,0
283.21,0,6,0,20,47,1,0,1,65,45,0,4,1,0,0,0
291.86,0,6,0,24,49,1,0,1,65,45,0,4,1,0,0,0
289.28,0,6,0,21,50,1,0,1,65,44,0,4,1,0,0,0
283.15,0,6,0,21,50,1,0,1,65,45,0,4,1,0,0,0
283.39,0,6,0,20,49,1,0,1,65,45,0,4,1,0,0,0
281.35,0,6,0,20,52,1,0,2,65,44,0,5,1,0,0,0
280.3,0,6,0,20,48,1,0,1,64,44,0,4,1,0,0,0
285.84,0,6,0,23,48,1,0,1,64,44,0,5,1,0,0,0
288.21,0,6,0,22,47,2,0,1,64,45,0,4,1,0,0,0
279.87,0,7,0,24,49,1,0,1,64,44,0,4,1,0,0,0
285.83,0,7,0,24,48,1,0,1,65,45,0,4,1,0,0,0
282.26,0,6,0,20,49,1,0,1,64,44,0,4,1,0,0,0
280.82,0,6,0,20,49,1,0,1,64,45,0,4,1,0,0,0
290.84,0,6,0,22,45,1,0,2,64,44,0,5,1,0,0,0
287.92,0,6,0,25,47,1,0,1,65,44,0,4,1,0,0,0
280.83,0,7,0,25,46,1,0,1,64,45,0,4,1,0,0,0
287.59,0,7,0,22,48,1,0,1,65,45,0,4,1,0,0,0
286.27,0,7,0,21,49,1,0,1,65,45,0,4,1,0,0,0
290.61,0,6,0,20,50,1,0,1,65,45,0,4,1,0,0,0
287.29,0,7,0,20,50,1,0,2,65,45,0,4,1,0,0,0
293.18,0,6,0,20,54,1,0,1,65,45,0,4,1,0,0,0
287.89,0,6,0,20,53,2,0,2,65,45,0,4,1,0,0,0
286.28,0,7,0,20,54,1,0,1,65,45,0,4,1,0,0,0
290.07,0,7,0,23,49,2,0,1,65,45,0,4,1,0,0,0
289.2,0,7,0,20,47,1,0,1,65,45,0,4,1,0,0,0
290.04,0,6,0,21,49,1,0,1,65,45,0,5,1,0,0,0
304.06,0,6,0,21,67,1,0,2,64,45,0,4,1,0,0,0
305.51,0,6,0,20,53,1,0,1,65,44,0,4,1,0,0,0
289.57,0,6,0,20,66,1,0,1,64,45,0,4,1,0,0,0
479.11,0,209,0,23,50,1,0,2,64,44,0,4,1,0,0,0
